m_cambodia_15_24_yrs, m_canada_45_54_yrs, m_iran_45_54_yrs, m_indonesia_25_44_yrs, m_fiji_55_64_yrs, m_iran_5_14_yrs, m_india_85_yrs_ov, m_cambodia_5_14_yrs, m_bosnia_herzegov_25_44_yrs, m_croatia_55_64_yrs, m_england_5_14_yrs, m_germany_5_14_yrs, m_indonesia_55_64_yrs, m_iran_55_64_yrs, m_india_25_44_yrs, m_afghanistan_65_74_yrs, m_egypt_tot, m_germany_15_24_yrs, m_indonesia_0_4_yrs, m_chile_15_24_yrs, m_iran_25_44_yrs, m_australia_0_4_yrs, m_bosnia_herzegov_5_14_yrs, m_hong_kong_85_yrs_ov, m_china_tot, m_bangladesh_55_64_yrs, m_germany_55_64_yrs, m_australia_85_yrs_ov, m_greece_75_84_yrs, m_egypt_5_14_yrs, lga_code_2016, m_england_85_yrs_ov, m_croatia_tot, m_canada_75_84_yrs, m_india_0_4_yrs, m_egypt_75_84_yrs, m_indonesia_45_54_yrs, m_fiji_15_24_yrs, m_croatia_45_54_yrs, m_bosnia_herzegov_75_84_yrs, m_iraq_85_yrs_ov, m_india_75_84_yrs, m_croatia_25_44_yrs, m_bangladesh_85_yrs_ov, m_iraq_65_74_yrs, m_india_65_74_yrs, m_england_0_4_yrs, m_chile_75_84_yrs, m_egypt_15_24_yrs, m_england_15_24_yrs, m_indonesia_75_84_yrs, m_india_15_24_yrs, m_egypt_25_44_yrs, m_hong_kong_5_14_yrs, m_greece_25_44_yrs, m_canada_tot, m_iraq_tot, m_germany_0_4_yrs, m_greece_15_24_yrs, m_china_45_54_yrs, m_canada_85_yrs_ov, m_croatia_5_14_yrs, m_bosnia_herzegov_65_74_yrs, m_greece_5_14_yrs, m_fiji_45_54_yrs, m_hong_kong_tot, m_france_5_14_yrs, m_croatia_85_yrs_ov, m_england_55_64_yrs, m_bangladesh_25_44_yrs, m_france_25_44_yrs, m_france_tot, m_iran_65_74_yrs, m_chile_55_64_yrs, m_fiji_0_4_yrs, m_hong_kong_65_74_yrs, m_afghanistan_tot, m_england_65_74_yrs, m_afghanistan_75_84_yrs, m_hong_kong_55_64_yrs, m_australia_55_64_yrs, m_australia_45_54_yrs, m_france_85_yrs_ov, m_chile_65_74_yrs, m_bosnia_herzegov_15_24_yrs, m_china_15_24_yrs, m_india_45_54_yrs, m_bosnia_herzegov_85_yrs_ov, m_afghanistan_0_4_yrs, m_indonesia_85_yrs_ov, m_china_75_84_yrs, m_australia_25_44_yrs, m_chile_tot, m_indonesia_65_74_yrs, m_greece_0_4_yrs, m_afghanistan_55_64_yrs, m_iraq_75_84_yrs, m_iran_tot, m_indonesia_tot, m_egypt_45_54_yrs, m_france_0_4_yrs, m_cambodia_85_yrs_ov, m_bosnia_herzegov_45_54_yrs, m_china_25_44_yrs, m_egypt_55_64_yrs, m_china_85_yrs_ov, m_canada_55_64_yrs, m_chile_0_4_yrs, m_bosnia_herzegov_tot, m_indonesia_15_24_yrs, m_indonesia_5_14_yrs, m_china_65_74_yrs, m_chile_85_yrs_ov, m_egypt_65_74_yrs, m_china_5_14_yrs, m_france_45_54_yrs, m_greece_85_yrs_ov, m_cambodia_25_44_yrs, m_hong_kong_45_54_yrs, m_afghanistan_5_14_yrs, m_iraq_45_54_yrs, m_bosnia_herzegov_0_4_yrs, m_india_5_14_yrs, m_iraq_15_24_yrs, m_australia_65_74_yrs, m_fiji_85_yrs_ov, m_iran_85_yrs_ov, m_afghanistan_15_24_yrs, m_croatia_0_4_yrs, m_germany_25_44_yrs, m_greece_tot, m_hong_kong_75_84_yrs, m_chile_45_54_yrs, m_cambodia_65_74_yrs, m_fiji_65_74_yrs, m_china_0_4_yrs, m_chile_5_14_yrs, m_germany_85_yrs_ov, m_canada_25_44_yrs, m_bangladesh_15_24_yrs, m_afghanistan_25_44_yrs, m_germany_45_54_yrs, m_germany_65_74_yrs, m_england_tot, m_fiji_tot, m_iran_0_4_yrs, m_france_15_24_yrs, m_hong_kong_15_24_yrs, m_iran_15_24_yrs, m_bangladesh_0_4_yrs, m_hong_kong_0_4_yrs, m_bangladesh_75_84_yrs, m_germany_75_84_yrs, m_greece_45_54_yrs, m_france_65_74_yrs, m_england_45_54_yrs, m_iraq_5_14_yrs, m_england_25_44_yrs, m_cambodia_55_64_yrs, m_australia_tot, m_iran_75_84_yrs, m_bosnia_herzegov_55_64_yrs, m_fiji_75_84_yrs, m_cambodia_0_4_yrs, m_bangladesh_65_74_yrs, m_afghanistan_85_yrs_ov, m_canada_65_74_yrs, m_australia_5_14_yrs, m_egypt_0_4_yrs, m_bangladesh_45_54_yrs, m_bangladesh_5_14_yrs, m_canada_5_14_yrs, lga_name_2016, m_croatia_75_84_yrs, m_france_55_64_yrs, m_croatia_65_74_yrs, m_canada_15_24_yrs, m_hong_kong_25_44_yrs, m_chile_25_44_yrs, m_china_55_64_yrs, m_cambodia_45_54_yrs, m_australia_75_84_yrs, m_egypt_85_yrs_ov, m_fiji_25_44_yrs, m_fiji_5_14_yrs, m_iraq_25_44_yrs, m_england_75_84_yrs, m_india_55_64_yrs, m_australia_15_24_yrs, m_iraq_0_4_yrs, m_germany_tot, m_canada_0_4_yrs, m_cambodia_tot, m_cambodia_75_84_yrs, m_greece_55_64_yrs, m_croatia_15_24_yrs, m_iraq_55_64_yrs, m_bangladesh_tot, m_afghanistan_45_54_yrs, m_india_tot, m_france_75_84_yrs, m_greece_65_74_yrs
0,0,0,4,0,0,0,0,0,0,6,0,0,0,34,0,5,0,0,0,40,310,0,0,21,0,3,41,0,0,"56730",5,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,4,0,0,6,12,0,0,5,0,0,3,0,0,0,0,0,68,34,0,4,0,0,0,0,31,74,0,0,559,446,0,0,0,0,7,0,0,0,0,838,0,0,0,0,0,49,4,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,389,0,0,7,0,3,3,0,0,0,0,0,0,0,3,0,17,5,20,299,5,0,0,0,6,0,0,0,4,0,0,57,0,37,0,3869,0,0,0,0,0,0,0,628,0,3,0,0,"Northam (S)",3,0,0,0,0,0,0,0,154,0,3,0,10,42,0,507,0,37,0,0,0,0,0,0,35,4,45,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,14,0,0,"56790",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,33,0,0,269,195,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1331,0,0,0,0,0,0,0,165,0,0,0,0,"Northampton (S)",0,0,0,0,0,0,0,0,66,0,0,0,0,15,3,120,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,"54970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,60,80,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,444,0,0,0,0,0,0,0,37,0,0,0,0,"Laverton (S)",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,40,0,3,0,0,0,0,0,0,0,0,3,0,0
0,9,5,36,0,5,0,0,4,3,58,7,3,7,73,0,9,6,6,0,18,396,0,0,474,0,4,91,0,3,"57980",20,12,0,4,0,0,0,0,0,0,9,0,0,0,11,10,0,0,51,3,18,0,5,0,59,23,0,0,13,0,0,0,0,0,55,11,0,142,18,43,77,0,0,0,0,0,128,0,3,559,508,0,6,0,223,26,0,0,0,0,1346,14,0,0,0,0,45,65,0,3,0,0,202,0,0,12,0,3,9,12,9,0,0,16,10,0,4,8,0,0,0,16,0,456,0,0,0,0,16,8,6,3,0,0,3,0,0,18,0,0,6,8,843,0,0,5,4,3,0,3,0,3,0,4,162,7,209,0,4922,0,0,0,0,0,0,4,611,0,3,5,7,"Subiaco (C)",0,9,3,8,31,4,8,0,227,0,0,0,11,63,14,733,4,52,0,4,0,0,0,0,27,0,167,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,46,0,0,0,0,0,4,0,0,"55040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,43,58,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,10,0,7,0,487,0,0,0,0,0,0,0,54,0,0,0,0,"Leonora (S)",0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,43,0,4,0,0,0,0,0,0,0,0,3,0,0
0,11,6,13,0,10,8,0,3,3,271,0,3,0,147,0,20,3,0,0,30,2160,0,0,62,0,16,502,0,3,"55110",149,25,4,3,3,6,0,3,0,0,16,0,0,0,25,21,0,0,288,4,24,3,8,0,69,3,0,0,10,3,4,3,0,4,23,0,0,659,7,6,25,0,3,0,4,8,923,0,4,2903,2811,0,0,0,6,27,0,0,3,0,5662,12,3,0,0,0,53,52,0,0,0,0,27,5,0,13,0,10,8,3,0,0,4,8,3,0,3,4,0,0,0,22,0,2767,0,0,0,0,14,6,0,0,0,0,0,0,5,18,0,7,12,57,4410,14,0,0,4,0,0,0,0,23,0,4,866,0,613,0,25792,0,3,0,0,0,0,7,3937,0,0,7,6,"Mandurah (C)",5,5,10,7,0,3,0,0,1570,0,4,0,3,621,23,3482,0,136,3,3,0,3,0,0,15,0,293,3,3
0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,221,0,0,4,0,4,35,8,0,"55180",4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,9,0,0,0,0,18,69,0,0,528,488,0,0,0,3,3,0,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,344,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,12,3,7,235,0,0,4,0,0,0,0,0,0,0,0,44,0,21,0,3504,0,3,0,0,0,0,3,557,0,0,0,0,"Manjimup (S)",0,0,0,0,0,0,0,0,163,0,0,0,0,31,0,476,0,20,0,0,0,0,0,0,0,3,16,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,29,0,0,5,0,0,3,0,0,"55250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,45,57,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,398,0,0,0,0,0,0,0,51,0,0,0,0,"Meekatharra (S)",0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,31,0,4,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3,0,0,"55950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,34,29,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,238,0,0,0,0,0,0,0,33,0,0,0,0,"Mukinbudin (S)",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,"55530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,39,31,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,212,0,0,0,0,0,0,0,34,0,0,0,0,"Mingenew (S)",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,"55390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,29,29,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,211,0,0,0,0,0,0,0,18,0,0,0,0,"Menzies (S)",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,91,0,0,103,0,0,18,0,0,"55460",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,19,0,0,160,182,0,0,0,101,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,1301,0,0,0,0,0,0,0,211,0,0,0,0,"Merredin (S)",0,0,0,0,0,0,0,0,53,0,0,0,0,3,0,184,0,0,0,0,0,0,0,0,4,0,7,0,0
0,8,0,3,4,0,7,0,7,13,46,3,0,0,49,0,7,0,0,0,3,912,0,0,52,0,15,103,0,0,"56090",64,36,3,0,0,0,0,0,0,0,7,3,0,0,21,0,0,0,72,0,3,0,0,0,41,6,0,0,14,3,0,0,0,7,12,0,0,437,0,8,25,0,0,0,0,10,428,0,0,1574,1942,0,0,0,5,23,0,0,0,0,3747,0,3,0,0,0,6,14,0,0,0,3,21,0,0,12,0,5,0,4,3,0,0,7,4,0,0,0,0,0,0,4,4,1014,0,0,3,0,27,5,0,0,0,0,0,0,3,5,0,9,19,55,1943,9,0,3,8,0,0,0,0,20,0,3,445,0,252,0,14059,0,0,0,0,0,0,0,2165,0,0,0,0,"Mundaring (S)",5,3,10,3,6,0,0,0,377,0,3,0,0,203,12,2228,0,140,0,3,0,4,0,0,3,3,126,0,0
7,18,25,44,3,11,13,0,80,40,163,3,13,8,1278,3,70,19,3,4,78,4703,0,0,311,7,33,181,10,18,"58050",97,200,8,25,3,9,6,25,0,0,46,34,0,4,129,22,0,3,268,0,185,16,5,5,88,271,0,0,58,0,0,10,0,8,99,0,3,785,32,17,48,5,3,0,4,355,671,0,12,3339,4475,0,0,3,42,221,0,5,0,3,10747,30,4,0,13,0,162,108,8,0,0,35,139,7,7,13,0,160,21,17,20,0,4,22,13,0,29,6,15,50,0,120,37,1681,0,0,98,0,39,40,0,8,5,0,0,0,0,32,3,183,37,73,4226,30,0,0,13,25,0,0,0,16,10,4,1029,14,852,18,40253,6,25,0,0,0,0,5,7860,0,3,3,9,"Swan (C)",40,4,56,4,50,15,20,11,752,0,14,4,131,342,141,6530,3,230,0,71,0,3,8,33,52,32,2164,3,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,16,0,0,"55600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,123,138,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,982,0,0,0,0,0,0,0,154,0,0,0,0,"Moora (S)",0,0,0,0,0,0,0,0,42,0,0,0,0,3,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,"58190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,38,0,0,0,0,"Tammin (S)",0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,0,0,"58260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,33,33,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,236,0,0,0,0,0,0,0,43,0,0,0,0,"Three Springs (S)",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,0,6,0,0,"55670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,325,0,0,0,0,0,0,0,58,0,0,0,0,"Morawa (S)",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,"55810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,164,0,0,0,0,0,0,0,32,0,0,0,0,"Mount Magnet (S)",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,"56860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,17,0,0,0,0,"Nungarin (S)",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,"55880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,33,47,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,32,0,0,0,0,"Mount Marshall (S)",0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12,55,0,3,0,0,9,0,3,0,5,4,307,3,17,3,0,0,97,187,0,0,416,3,3,26,5,0,"57080",7,16,0,18,0,3,0,5,3,0,7,5,0,0,14,0,0,0,65,3,30,8,0,3,30,12,0,0,32,0,0,3,0,3,129,3,0,118,15,74,104,0,3,0,3,13,92,0,10,397,396,0,0,4,175,22,0,0,0,11,1539,25,4,0,0,0,129,112,3,0,0,3,155,0,0,8,0,26,36,3,9,0,3,7,11,0,0,7,0,3,0,14,0,265,0,0,0,0,35,20,0,4,0,0,7,0,0,17,5,4,3,6,780,9,0,12,48,11,0,0,0,3,3,3,136,0,315,0,3588,0,3,0,0,0,0,0,100,0,3,0,0,"Perth (C)",3,0,0,5,61,13,16,3,119,0,4,0,4,36,8,554,0,64,0,3,0,4,0,3,28,0,426,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5,0,0,"57140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,73,55,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,435,0,0,0,0,0,0,0,71,0,0,0,0,"Pingelly (S)",0,0,0,0,0,0,0,0,28,0,0,0,0,3,0,39,0,3,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,3,17,0,0,0,28,0,0,0,0,0,10,175,0,0,36,0,3,32,0,0,"55740",6,8,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,0,29,3,0,0,0,0,17,4,0,0,9,0,0,0,0,0,17,0,3,63,9,19,32,0,0,0,0,0,53,0,5,265,342,0,0,0,9,3,0,0,0,0,493,3,0,0,0,0,14,12,0,3,0,3,14,0,0,4,0,6,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,258,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,367,0,0,3,4,0,0,0,0,4,0,0,89,0,92,0,2408,0,0,0,0,0,0,0,361,0,0,0,0,"Mosman Park (T)",0,0,0,0,4,0,4,0,115,0,0,0,3,20,3,366,0,16,0,0,0,0,0,0,6,0,53,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5,0,0,"56300",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,27,0,0,89,65,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,480,0,0,0,0,0,0,0,75,0,0,0,0,"Nannup (S)",0,0,0,0,0,0,0,0,31,0,0,0,0,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,124,0,0,3,0,3,26,0,0,"57210",3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,62,51,0,0,271,275,0,0,0,0,0,0,0,0,0,373,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,208,0,0,23,0,3,3,0,0,0,0,0,0,0,0,0,20,4,0,168,0,0,0,0,0,0,0,0,0,0,0,29,0,12,0,1874,0,0,0,0,0,0,0,292,0,0,0,0,"Plantagenet (S)",0,0,0,0,0,0,0,0,96,0,0,0,0,25,0,210,0,14,0,0,0,3,0,0,0,5,12,0,0
0,0,0,10,0,0,0,0,0,4,3,0,0,0,54,0,7,0,5,0,3,597,0,0,16,0,0,14,0,0,"57280",0,10,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,30,4,9,10,0,0,0,0,0,5,0,0,402,623,0,0,0,0,17,0,0,0,0,1833,3,0,0,0,0,5,24,0,0,0,0,13,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,8,0,102,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,5,172,15,0,0,0,0,0,0,0,3,0,0,42,0,66,0,4913,0,0,0,0,0,0,0,792,0,10,7,0,"Port Hedland (T)",4,0,3,0,0,0,0,0,19,0,8,0,0,7,0,530,0,15,0,0,0,0,0,0,19,0,76,0,3
